Street address,City,State,Zip/Postal Code,Country,Latitude,Longitude,Neighbourhood,Region
62 Kent Rd, Toronto,ON,M4L2X6,Canada,43.667307,-79.321014,The Beaches West,East Toronto
62 Kent Rd, Toronto,ON,M4L2X6,Canada,43.667307,-79.321014,India Bazaar,East Toronto
200 Russell Hill Rd #502, Toronto,ON,M4V0B6,Canada,43.681737,-79.406631,Deer Park,Central Toronto
200 Russell Hill Rd #502, Toronto,ON,M4V0B6,Canada,43.681737,-79.406631,Forest Hill SE,Central Toronto
200 Russell Hill Rd #502, Toronto,ON,M4V0B6,Canada,43.681737,-79.406631,Rathnelly,Central Toronto
200 Russell Hill Rd #502, Toronto,ON,M4V0B6,Canada,43.681737,-79.406631,South Hill,Central Toronto
200 Russell Hill Rd #502, Toronto,ON,M4V0B6,Canada,43.681737,-79.406631,Summerhill West,Central Toronto
45 Oldham Rd, Toronto,ON,M9A2B9,Canada,43.677488,-79.542254,Islington Avenue,Etobicoke
29 Portico Dr, Toronto,ON,M1G3R5,Canada,43.779069,-79.22196,Woburn,Scarborough
11 Brunel Ct #5005, Toronto,ON,M5V3Y3,Canada,43.639441,-79.393173,CN Tower,Downtown Toronto
11 Brunel Ct #5005, Toronto,ON,M5V3Y3,Canada,43.639441,-79.393173,Bathurst Quay,Downtown Toronto
11 Brunel Ct #5005, Toronto,ON,M5V3Y3,Canada,43.639441,-79.393173,Island airport,Downtown Toronto
11 Brunel Ct #5005, Toronto,ON,M5V3Y3,Canada,43.639441,-79.393173,Harbourfront West,Downtown Toronto
11 Brunel Ct #5005, Toronto,ON,M5V3Y3,Canada,43.639441,-79.393173,King and Spadina,Downtown Toronto
11 Brunel Ct #5005, Toronto,ON,M5V3Y3,Canada,43.639441,-79.393173,Railway Lands,Downtown Toronto
11 Brunel Ct #5005, Toronto,ON,M5V3Y3,Canada,43.639441,-79.393173,South Niagara,Downtown Toronto
103 Old Colony Rd, Toronto,ON,M2L2K3,Canada,43.758834,-79.374583,Silver Hills,North York
103 Old Colony Rd, Toronto,ON,M2L2K3,Canada,43.758834,-79.374583,York Mills,North York
175 Teddington Park Ave, Toronto,ON,M4N2C7,Canada,43.734233,-79.396869,Lawrence Park,Central Toronto
6 Wyndcliff Cres, Toronto,ON,M4A2K1,Canada,43.735574,-79.318059,Victoria Village,North York
40 Sylvan Valleyway #523, Toronto,ON,M5M4M3,Canada,43.724203,-79.415282,Bedford Park,North York
40 Sylvan Valleyway #523, Toronto,ON,M5M4M3,Canada,43.724203,-79.415282,Lawrence Manor East,North York
167 Wineva Ave, Toronto,ON,M4E2T5,Canada,43.672156,-79.295951,The Beaches,East Toronto
10 Gateway Blvd #402, Toronto,ON,M3C3A1,Canada,43.709781,-79.332708,Flemingdon Park,North York
10 Gateway Blvd #402, Toronto,ON,M3C3A1,Canada,43.709781,-79.332708,Don Mills South,North York
2200 Lake Shore Blvd W #818, Toronto,ON,M8V1A4,Canada,43.622743,-79.481934,Humber Bay Shores,Etobicoke
2200 Lake Shore Blvd W #818, Toronto,ON,M8V1A4,Canada,43.622743,-79.481934,Mimico South,Etobicoke
2200 Lake Shore Blvd W #818, Toronto,ON,M8V1A4,Canada,43.622743,-79.481934,New Toronto,Etobicoke
8 Rosebank Dr #7H, Toronto,ON,M1B5Z3,Canada,43.791844,-79.237284,Rouge,Scarborough
8 Rosebank Dr #7H, Toronto,ON,M1B5Z3,Canada,43.791844,-79.237284,Malvern,Scarborough
31 Antler St, Toronto,ON,M6P3R2,Canada,43.663867,-79.44993,High Park,West Toronto
31 Antler St, Toronto,ON,M6P3R2,Canada,43.663867,-79.44993,The Junction South,West Toronto
799 Midland Ave, Toronto,ON,M1K4E8,Canada,43.733446,-79.25729,East Birchmount Park,Scarborough
799 Midland Ave, Toronto,ON,M1K4E8,Canada,43.733446,-79.25729,Ionview,Scarborough
799 Midland Ave, Toronto,ON,M1K4E8,Canada,43.733446,-79.25729,Kennedy Park,Scarborough
130 Neptune Dr #607, Toronto,ON,M6A1X5,Canada,43.730295,-79.441115,Lawrence Heights,North York
130 Neptune Dr #607, Toronto,ON,M6A1X5,Canada,43.730295,-79.441115,Lawrence Manor,North York
557 Logan Ave, Toronto,ON,M4K3B6,Canada,43.669004,-79.345758,The Danforth West,East Toronto
557 Logan Ave, Toronto,ON,M4K3B6,Canada,43.669004,-79.345758,Riverdale,East Toronto
302 Richview Ave, Toronto,ON,M5P3G5,Canada,43.695952,-79.422548,Forest Hill North,Central Toronto
302 Richview Ave, Toronto,ON,M5P3G5,Canada,43.695952,-79.422548,Forest Hill West,Central Toronto
1 Monarchdale Ave, Toronto,ON,M6M2S6,Canada,43.698966,-79.493874,Del Ray,York
1 Monarchdale Ave, Toronto,ON,M6M2S6,Canada,43.698966,-79.493874,Keelesdale,York
1 Monarchdale Ave, Toronto,ON,M6M2S6,Canada,43.698966,-79.493874,Mount Dennis,York
1 Monarchdale Ave, Toronto,ON,M6M2S6,Canada,43.698966,-79.493874,Silverthorn,York
5 Wray Ct, Toronto,ON,M9V4K4,Canada,43.755083,-79.593103,Albion Gardens,Etobicoke
5 Wray Ct, Toronto,ON,M9V4K4,Canada,43.755083,-79.593103,Beaumond Heights,Etobicoke
5 Wray Ct, Toronto,ON,M9V4K4,Canada,43.755083,-79.593103,Humbergate,Etobicoke
5 Wray Ct, Toronto,ON,M9V4K4,Canada,43.755083,-79.593103,Jamestown,Etobicoke
5 Wray Ct, Toronto,ON,M9V4K4,Canada,43.755083,-79.593103,Mount Olive,Etobicoke
5 Wray Ct, Toronto,ON,M9V4K4,Canada,43.755083,-79.593103,Silverstone,Etobicoke
5 Wray Ct, Toronto,ON,M9V4K4,Canada,43.755083,-79.593103,South Steeles,Etobicoke
5 Wray Ct, Toronto,ON,M9V4K4,Canada,43.755083,-79.593103,Thistletown,Etobicoke
56 Branstone Rd, Toronto,ON,M6E4E4,Canada,43.692013,-79.453838,Caledonia-Fairbanks,York
5 Mabelle Ave #2328, Toronto,ON,M9A0C8,Canada,43.646719,-79.525449,Islington Avenue,Etobicoke
437 Westmount Ave, Toronto,ON,M6E3N4,Canada,43.686951,-79.445233,Caledonia-Fairbanks,York
35 Kirkdene Dr, Toronto,ON,M1C3A5,Canada,43.793789,-79.141364,Highland Creek,Scarborough
35 Kirkdene Dr, Toronto,ON,M1C3A5,Canada,43.793789,-79.141364,Rouge Hill,Scarborough
35 Kirkdene Dr, Toronto,ON,M1C3A5,Canada,43.793789,-79.141364,Port Union,Scarborough
136 Collier St, Toronto,ON,M4W1M3,Canada,43.67275,-79.384146,Rosedale,Downtown Toronto
130 Morningview Trl, Toronto,ON,M1B5L2,Canada,43.815394,-79.199609,Rouge,Scarborough
130 Morningview Trl, Toronto,ON,M1B5L2,Canada,43.815394,-79.199609,Malvern,Scarborough
2800 Warden Ave #1004, Toronto,ON,M1W3Z6,Canada,43.795721,-79.315724,L'Amoreaux West,Scarborough
4737 Jane St, Toronto,ON,M3N2K8,Canada,43.771431,-79.519798,Downsview Northwest,North York
28 Fishleigh Dr, Toronto,ON,M1N1G9,Canada,43.700665,-79.250643,Birch Cliff,Scarborough
28 Fishleigh Dr, Toronto,ON,M1N1G9,Canada,43.700665,-79.250643,Cliffside West,Scarborough
4673 Jane St #318, Toronto,ON,M3N2L1,Canada,43.770357,-79.520128,Downsview Northwest,North York
850 Danforth Rd, Toronto,ON,M1K1H5,Canada,43.726901,-79.253184,East Birchmount Park,Scarborough
850 Danforth Rd, Toronto,ON,M1K1H5,Canada,43.726901,-79.253184,Ionview,Scarborough
850 Danforth Rd, Toronto,ON,M1K1H5,Canada,43.726901,-79.253184,Kennedy Park,Scarborough
303 Maria St, Toronto,ON,M6P1W6,Canada,43.666219,-79.482138,High Park,West Toronto
303 Maria St, Toronto,ON,M6P1W6,Canada,43.666219,-79.482138,The Junction South,West Toronto
631 Richmond St W, Toronto,ON,M6J1C2,Canada,43.646133,-79.404423,Little Portugal,West Toronto
631 Richmond St W, Toronto,ON,M6J1C2,Canada,43.646133,-79.404423,Trinity,West Toronto
90 Broadview Ave #526, Toronto,ON,M4M0A7,Canada,43.65794,-79.349786,Studio District,East Toronto
18 Burnt Log Cres, Toronto,ON,M9C2J8,Canada,43.633137,-79.58094,Bloordale Gardens,Etobicoke
18 Burnt Log Cres, Toronto,ON,M9C2J8,Canada,43.633137,-79.58094,Eringate,Etobicoke
18 Burnt Log Cres, Toronto,ON,M9C2J8,Canada,43.633137,-79.58094,Markland Wood,Etobicoke
18 Burnt Log Cres, Toronto,ON,M9C2J8,Canada,43.633137,-79.58094,Old Burnhamthorpe,Etobicoke
10 De Boers Dr #905, Toronto,ON,M3J0L6,Canada,43.752055,-79.464264,Northwood Park,North York
10 De Boers Dr #905, Toronto,ON,M3J0L6,Canada,43.752055,-79.464264,York University,North York
825 Adelaide St W, Toronto,ON,M6J1B5,Canada,43.643556,-79.410684,Little Portugal,West Toronto
825 Adelaide St W, Toronto,ON,M6J1B5,Canada,43.643556,-79.410684,Trinity,West Toronto
15 Edenbrook Hl, Toronto,ON,M9A3Z7,Canada,43.671624,-79.524004,Islington Avenue,Etobicoke
10 Deerlick Ct #518, Toronto,ON,M3A0A7,Canada,43.759433,-79.332085,Parkwoods,North York
11 Wellesley St W #4711, Toronto,ON,M4Y0G4,Canada,43.664526,-79.385583,Church and Wellesley,Downtown Toronto
37 Saint Andrews Gdns, Toronto,ON,M4W2C9,Canada,43.685552,-79.374772,Rosedale,Downtown Toronto
8 Colborne St #PENTHOUSE 2701, Toronto,ON,M5E1E1,Canada,43.648745,-79.377021,Berczy Park,Downtown Toronto
102 Pennyhill Dr, Toronto,ON,M1B4K7,Canada,43.813775,-79.216708,Rouge,Scarborough
102 Pennyhill Dr, Toronto,ON,M1B4K7,Canada,43.813775,-79.216708,Malvern,Scarborough
333 Brighton Ave, Toronto,ON,M3H4G4,Canada,43.756128,-79.462889,Bathurst Manor,North York
333 Brighton Ave, Toronto,ON,M3H4G4,Canada,43.756128,-79.462889,Downsview North,North York
333 Brighton Ave, Toronto,ON,M3H4G4,Canada,43.756128,-79.462889,Wilson Heights,North York
20 Blue Jays Way #319, Toronto,ON,M5V3W6,Canada,43.643797,-79.391668,CN Tower,Downtown Toronto
20 Blue Jays Way #319, Toronto,ON,M5V3W6,Canada,43.643797,-79.391668,Bathurst Quay,Downtown Toronto
20 Blue Jays Way #319, Toronto,ON,M5V3W6,Canada,43.643797,-79.391668,Island airport,Downtown Toronto
20 Blue Jays Way #319, Toronto,ON,M5V3W6,Canada,43.643797,-79.391668,Harbourfront West,Downtown Toronto
20 Blue Jays Way #319, Toronto,ON,M5V3W6,Canada,43.643797,-79.391668,King and Spadina,Downtown Toronto
20 Blue Jays Way #319, Toronto,ON,M5V3W6,Canada,43.643797,-79.391668,Railway Lands,Downtown Toronto
20 Blue Jays Way #319, Toronto,ON,M5V3W6,Canada,43.643797,-79.391668,South Niagara,Downtown Toronto
2737 Keele St #821, Toronto,ON,M3M2E9,Canada,43.725799,-79.480604,Downsview Central,North York
24 Masseygrove Cres, Toronto,ON,M9V3C9,Canada,43.736326,-79.584228,Albion Gardens,Etobicoke
24 Masseygrove Cres, Toronto,ON,M9V3C9,Canada,43.736326,-79.584228,Beaumond Heights,Etobicoke
24 Masseygrove Cres, Toronto,ON,M9V3C9,Canada,43.736326,-79.584228,Humbergate,Etobicoke
24 Masseygrove Cres, Toronto,ON,M9V3C9,Canada,43.736326,-79.584228,Jamestown,Etobicoke
24 Masseygrove Cres, Toronto,ON,M9V3C9,Canada,43.736326,-79.584228,Mount Olive,Etobicoke
24 Masseygrove Cres, Toronto,ON,M9V3C9,Canada,43.736326,-79.584228,Silverstone,Etobicoke
24 Masseygrove Cres, Toronto,ON,M9V3C9,Canada,43.736326,-79.584228,South Steeles,Etobicoke
24 Masseygrove Cres, Toronto,ON,M9V3C9,Canada,43.736326,-79.584228,Thistletown,Etobicoke
1 De Vere Gdns, Toronto,ON,M5M3E4,Canada,43.736381,-79.407697,Bedford Park,North York
1 De Vere Gdns, Toronto,ON,M5M3E4,Canada,43.736381,-79.407697,Lawrence Manor East,North York
36 Astley Ave, Toronto,ON,M4W3B4,Canada,43.688906,-79.369921,Rosedale,Downtown Toronto
222 The Esplanade #713, Toronto,ON,M5A4M8,Canada,43.649611,-79.365545,Harbourfront,Downtown Toronto
222 The Esplanade #713, Toronto,ON,M5A4M8,Canada,43.649611,-79.365545,Regent Park,Downtown Toronto
629 King St W #1307, Toronto,ON,M5V0G9,Canada,43.643972,-79.401585,CN Tower,Downtown Toronto
629 King St W #1307, Toronto,ON,M5V0G9,Canada,43.643972,-79.401585,Bathurst Quay,Downtown Toronto
629 King St W #1307, Toronto,ON,M5V0G9,Canada,43.643972,-79.401585,Island airport,Downtown Toronto
629 King St W #1307, Toronto,ON,M5V0G9,Canada,43.643972,-79.401585,Harbourfront West,Downtown Toronto
629 King St W #1307, Toronto,ON,M5V0G9,Canada,43.643972,-79.401585,King and Spadina,Downtown Toronto
629 King St W #1307, Toronto,ON,M5V0G9,Canada,43.643972,-79.401585,Railway Lands,Downtown Toronto
629 King St W #1307, Toronto,ON,M5V0G9,Canada,43.643972,-79.401585,South Niagara,Downtown Toronto
228 Westview Blvd, Toronto,ON,M4B3J5,Canada,43.71338,-79.305617,Woodbine Gardens,East York
228 Westview Blvd, Toronto,ON,M4B3J5,Canada,43.71338,-79.305617,Parkview Hill,East York
357 King St W #1601, Toronto,ON,M5V0S7,Canada,43.645835,-79.392529,CN Tower,Downtown Toronto
357 King St W #1601, Toronto,ON,M5V0S7,Canada,43.645835,-79.392529,Bathurst Quay,Downtown Toronto
357 King St W #1601, Toronto,ON,M5V0S7,Canada,43.645835,-79.392529,Island airport,Downtown Toronto
357 King St W #1601, Toronto,ON,M5V0S7,Canada,43.645835,-79.392529,Harbourfront West,Downtown Toronto
357 King St W #1601, Toronto,ON,M5V0S7,Canada,43.645835,-79.392529,King and Spadina,Downtown Toronto
357 King St W #1601, Toronto,ON,M5V0S7,Canada,43.645835,-79.392529,Railway Lands,Downtown Toronto
357 King St W #1601, Toronto,ON,M5V0S7,Canada,43.645835,-79.392529,South Niagara,Downtown Toronto
55 Hambly Ave, Toronto,ON,M4E2R5,Canada,43.673307,-79.297707,The Beaches,East Toronto
74 Connolly St, Toronto,ON,M6N5G3,Canada,43.671959,-79.455369,The Junction North,York
74 Connolly St, Toronto,ON,M6N5G3,Canada,43.671959,-79.455369,Runnymede,York
17A S Woodrow Blvd, Toronto,ON,M1N3L5,Canada,43.699423,-79.260028,Birch Cliff,Scarborough
17A S Woodrow Blvd, Toronto,ON,M1N3L5,Canada,43.699423,-79.260028,Cliffside West,Scarborough
23 Dewbourne Ave, Toronto,ON,M5P1Z5,Canada,43.699157,-79.423254,Forest Hill North,Central Toronto
23 Dewbourne Ave, Toronto,ON,M5P1Z5,Canada,43.699157,-79.423254,Forest Hill West,Central Toronto
271 Victoria Park Ave, Toronto,ON,M4E3S6,Canada,43.683316,-79.284726,The Beaches,East Toronto
2A Battenberg Ave, Toronto,ON,M4L1J8,Canada,43.667336,-79.316773,The Beaches West,East Toronto
2A Battenberg Ave, Toronto,ON,M4L1J8,Canada,43.667336,-79.316773,India Bazaar,East Toronto
235 Sherway Gardens Rd #2010, Toronto,ON,M9C0A2,Canada,43.609301,-79.559016,Bloordale Gardens,Etobicoke
235 Sherway Gardens Rd #2010, Toronto,ON,M9C0A2,Canada,43.609301,-79.559016,Eringate,Etobicoke
235 Sherway Gardens Rd #2010, Toronto,ON,M9C0A2,Canada,43.609301,-79.559016,Markland Wood,Etobicoke
235 Sherway Gardens Rd #2010, Toronto,ON,M9C0A2,Canada,43.609301,-79.559016,Old Burnhamthorpe,Etobicoke
14 Pinegrove Ave, Toronto,ON,M1N2G4,Canada,43.698491,-79.263913,Birch Cliff,Scarborough
14 Pinegrove Ave, Toronto,ON,M1N2G4,Canada,43.698491,-79.263913,Cliffside West,Scarborough
180 Patricia Ave, Toronto,ON,M2M1J5,Canada,43.788611,-79.426393,Newtonbrook,North York
180 Patricia Ave, Toronto,ON,M2M1J5,Canada,43.788611,-79.426393,Willowdale,North York
1815 Yonge St #1801, Toronto,ON,M4T2A4,Canada,43.695918,-79.395842,Moore Park,Central Toronto
1815 Yonge St #1801, Toronto,ON,M4T2A4,Canada,43.695918,-79.395842,Summerhill East,Central Toronto
740 Eglinton Ave W #301, Toronto,ON,M5N1C4,Canada,43.702079,-79.421814,Roselawn,Central Toronto
114 Saskatoon Dr, Toronto,ON,M9P2G4,Canada,43.69309,-79.544397,Westmount,Etobicoke
353 Driftwood Ave #2, Toronto,ON,M3N2P2,Canada,43.768082,-79.512841,Downsview Northwest,North York
181 Dundas St E UNIT 3811, Toronto,ON,M5A0N5,Canada,43.656969,-79.374122,Harbourfront,Downtown Toronto
181 Dundas St E UNIT 3811, Toronto,ON,M5A0N5,Canada,43.656969,-79.374122,Regent Park,Downtown Toronto
59 Annie Craig Dr #3604, Toronto,ON,M8V0C4,Canada,43.624949,-79.478244,Humber Bay Shores,Etobicoke
59 Annie Craig Dr #3604, Toronto,ON,M8V0C4,Canada,43.624949,-79.478244,Mimico South,Etobicoke
59 Annie Craig Dr #3604, Toronto,ON,M8V0C4,Canada,43.624949,-79.478244,New Toronto,Etobicoke
391 Beechgrove Dr #79, Scarborough,ON,M1E2R1,Canada,43.776785,-79.172058,Guildwood,Scarborough
391 Beechgrove Dr #79, Scarborough,ON,M1E2R1,Canada,43.776785,-79.172058,Morningside,Scarborough
391 Beechgrove Dr #79, Scarborough,ON,M1E2R1,Canada,43.776785,-79.172058,West Hill,Scarborough
77 Magellan Dr, Toronto,ON,M3L1T3,Canada,43.736555,-79.508517,Downsview West,North York
70 Byng Ave #6, Toronto,ON,M2N7L9,Canada,43.777634,-79.411524,Willowdale South,North York
585 Bloor St E #4218, Toronto,ON,M4W0B3,Canada,43.671653,-79.371638,Rosedale,Downtown Toronto
97 Lawton Blvd #704, Toronto,ON,M4V1Z6,Canada,43.693514,-79.396234,Deer Park,Central Toronto
97 Lawton Blvd #704, Toronto,ON,M4V1Z6,Canada,43.693514,-79.396234,Forest Hill SE,Central Toronto
97 Lawton Blvd #704, Toronto,ON,M4V1Z6,Canada,43.693514,-79.396234,Rathnelly,Central Toronto
97 Lawton Blvd #704, Toronto,ON,M4V1Z6,Canada,43.693514,-79.396234,South Hill,Central Toronto
97 Lawton Blvd #704, Toronto,ON,M4V1Z6,Canada,43.693514,-79.396234,Summerhill West,Central Toronto
44 Waverley Rd, Toronto,ON,M4L3T1,Canada,43.667585,-79.300136,The Beaches West,East Toronto
44 Waverley Rd, Toronto,ON,M4L3T1,Canada,43.667585,-79.300136,India Bazaar,East Toronto
812 Duplex Ave, Toronto,ON,M4R1W7,Canada,43.718239,-79.403956,North Toronto West,Central Toronto
127 Boardwalk Dr, Toronto,ON,M4L3X9,Canada,43.666435,-79.305807,The Beaches West,East Toronto
127 Boardwalk Dr, Toronto,ON,M4L3X9,Canada,43.666435,-79.305807,India Bazaar,East Toronto
215 Strathallan Wood, Toronto,ON,M5N1T5,Canada,43.712754,-79.421209,Roselawn,Central Toronto
63 Hammersmith Ave, Toronto,ON,M4E2W3,Canada,43.670396,-79.293932,The Beaches,East Toronto
990 Dovercourt Rd, Toronto,ON,M6H2X5,Canada,43.666907,-79.431852,Dovercourt Village,West Toronto
990 Dovercourt Rd, Toronto,ON,M6H2X5,Canada,43.666907,-79.431852,Dufferin,West Toronto
47 Stephen Dr, Toronto,ON,M8Y3M8,Canada,43.632836,-79.485005,Humber Bay,Etobicoke
47 Stephen Dr, Toronto,ON,M8Y3M8,Canada,43.632836,-79.485005,King's Mill Park,Etobicoke
47 Stephen Dr, Toronto,ON,M8Y3M8,Canada,43.632836,-79.485005,Kingsway Park South East,Etobicoke
47 Stephen Dr, Toronto,ON,M8Y3M8,Canada,43.632836,-79.485005,Mimico NE,Etobicoke
47 Stephen Dr, Toronto,ON,M8Y3M8,Canada,43.632836,-79.485005,Old Mill South,Etobicoke
47 Stephen Dr, Toronto,ON,M8Y3M8,Canada,43.632836,-79.485005,The Queensway East,Etobicoke
47 Stephen Dr, Toronto,ON,M8Y3M8,Canada,43.632836,-79.485005,Royal York South East,Etobicoke
47 Stephen Dr, Toronto,ON,M8Y3M8,Canada,43.632836,-79.485005,Sunnylea,Etobicoke
415 Wellesley St E, Toronto,ON,M4X1H5,Canada,43.668911,-79.364947,Cabbagetown,Downtown Toronto
415 Wellesley St E, Toronto,ON,M4X1H5,Canada,43.668911,-79.364947,St. James Town,Downtown Toronto
200 Cumberland St #3802, Toronto,ON,M5R0B7,Canada,43.669867,-79.394244,The Annex,Central Toronto
200 Cumberland St #3802, Toronto,ON,M5R0B7,Canada,43.669867,-79.394244,North Midtown,Central Toronto
200 Cumberland St #3802, Toronto,ON,M5R0B7,Canada,43.669867,-79.394244,Yorkville,Central Toronto
30 Forge Dr, Toronto,ON,M3N2R3,Canada,43.759536,-79.513985,Downsview Northwest,North York
4 Tredvalley Grve, Toronto,ON,M1C3J4,Canada,43.776477,-79.148234,Highland Creek,Scarborough
4 Tredvalley Grve, Toronto,ON,M1C3J4,Canada,43.776477,-79.148234,Rouge Hill,Scarborough
4 Tredvalley Grve, Toronto,ON,M1C3J4,Canada,43.776477,-79.148234,Port Union,Scarborough
83 Lillian St #15, Toronto,ON,M4S2H7,Canada,43.706583,-79.393516,Davisville,Central Toronto
168 Pinewood Ave, Toronto,ON,M6C2V5,Canada,43.688172,-79.427079,Humewood-Cedarvale,York
101 Charles St E #4202, Toronto,ON,M4Y0A9,Canada,43.669643,-79.380555,Church and Wellesley,Downtown Toronto
127 Bellwoods Ave, Toronto,ON,M6J2P6,Canada,43.64966,-79.41204,Little Portugal,West Toronto
127 Bellwoods Ave, Toronto,ON,M6J2P6,Canada,43.64966,-79.41204,Trinity,West Toronto
9 Bogert Ave #2801, Toronto,ON,M2N0H3,Canada,43.760385,-79.411435,Willowdale South,North York
65 Mutual St #3004, Toronto,ON,M5H2A9,Canada,43.655802,-79.374984,Adelaide,Downtown Toronto
65 Mutual St #3004, Toronto,ON,M5H2A9,Canada,43.655802,-79.374984,King,Downtown Toronto
65 Mutual St #3004, Toronto,ON,M5H2A9,Canada,43.655802,-79.374984,Richmond,Downtown Toronto
195 Redpath Ave #3307, Toronto,ON,M4P0E4,Canada,43.7101,-79.393425,Davisville North,Central Toronto
28 Rosebank Dr #1009, Toronto,ON,M1B5Z1,Canada,43.792518,-79.235348,Rouge,Scarborough
28 Rosebank Dr #1009, Toronto,ON,M1B5Z1,Canada,43.792518,-79.235348,Malvern,Scarborough
36 Lisgar St #708W, Toronto,ON,M6J0C7,Canada,43.641739,-79.423316,Little Portugal,West Toronto
36 Lisgar St #708W, Toronto,ON,M6J0C7,Canada,43.641739,-79.423316,Trinity,West Toronto
5444 Yonge St #108, Toronto,ON,M2N6J4,Canada,43.776373,-79.415758,Willowdale South,North York
2053 Gerrard St E, Toronto,ON,M4E2B4,Canada,43.68208,-79.307469,The Beaches,East Toronto
64 Marion St, Toronto,ON,M6R1E7,Canada,43.642017,-79.443304,Parkdale,West Toronto
64 Marion St, Toronto,ON,M6R1E7,Canada,43.642017,-79.443304,Roncesvalles,West Toronto
248 Garden Ave, Toronto,ON,M6R1J3,Canada,43.6432,-79.450769,Parkdale,West Toronto
248 Garden Ave, Toronto,ON,M6R1J3,Canada,43.6432,-79.450769,Roncesvalles,West Toronto
6 Croft St, Toronto,ON,M5S2N8,Canada,43.657306,-79.406124,Harbord,Downtown Toronto
6 Croft St, Toronto,ON,M5S2N8,Canada,43.657306,-79.406124,University of Toronto,Downtown Toronto
236 Browning Ave, Toronto,ON,M4K1X2,Canada,43.683222,-79.34711,The Danforth West,East Toronto
236 Browning Ave, Toronto,ON,M4K1X2,Canada,43.683222,-79.34711,Riverdale,East Toronto
6 Creekwood Dr, Toronto,ON,M1E4L7,Canada,43.785981,-79.215279,Guildwood,Scarborough
6 Creekwood Dr, Toronto,ON,M1E4L7,Canada,43.785981,-79.215279,Morningside,Scarborough
6 Creekwood Dr, Toronto,ON,M1E4L7,Canada,43.785981,-79.215279,West Hill,Scarborough
830 Lawrence Ave W #2207, Toronto,ON,M6A0B6,Canada,43.71445,-79.454208,Lawrence Heights,North York
830 Lawrence Ave W #2207, Toronto,ON,M6A0B6,Canada,43.71445,-79.454208,Lawrence Manor,North York
48 Coe Hill Dr, Toronto,ON,M6S3C8,Canada,43.639264,-79.469882,Runnymede,West Toronto
48 Coe Hill Dr, Toronto,ON,M6S3C8,Canada,43.639264,-79.469882,Swansea,West Toronto
68 Abell St UNIT 1001, Toronto,ON,M6J0B1,Canada,43.642434,-79.424538,Little Portugal,West Toronto
68 Abell St UNIT 1001, Toronto,ON,M6J0B1,Canada,43.642434,-79.424538,Trinity,West Toronto
301 Prudential Dr #1701, Toronto,ON,M1P4V3,Canada,43.749918,-79.268628,Dorset Park,Scarborough
301 Prudential Dr #1701, Toronto,ON,M1P4V3,Canada,43.749918,-79.268628,Scarborough Town Centre,Scarborough
301 Prudential Dr #1701, Toronto,ON,M1P4V3,Canada,43.749918,-79.268628,Wexford Heights,Scarborough
2901 Kipling Ave #907, Toronto,ON,M9V5E5,Canada,43.758185,-79.588513,Albion Gardens,Etobicoke
2901 Kipling Ave #907, Toronto,ON,M9V5E5,Canada,43.758185,-79.588513,Beaumond Heights,Etobicoke
2901 Kipling Ave #907, Toronto,ON,M9V5E5,Canada,43.758185,-79.588513,Humbergate,Etobicoke
2901 Kipling Ave #907, Toronto,ON,M9V5E5,Canada,43.758185,-79.588513,Jamestown,Etobicoke
2901 Kipling Ave #907, Toronto,ON,M9V5E5,Canada,43.758185,-79.588513,Mount Olive,Etobicoke
2901 Kipling Ave #907, Toronto,ON,M9V5E5,Canada,43.758185,-79.588513,Silverstone,Etobicoke
2901 Kipling Ave #907, Toronto,ON,M9V5E5,Canada,43.758185,-79.588513,South Steeles,Etobicoke
2901 Kipling Ave #907, Toronto,ON,M9V5E5,Canada,43.758185,-79.588513,Thistletown,Etobicoke
341 Military Trl #20, Toronto,ON,M1E4E4,Canada,43.786061,-79.212348,Guildwood,Scarborough
341 Military Trl #20, Toronto,ON,M1E4E4,Canada,43.786061,-79.212348,Morningside,Scarborough
341 Military Trl #20, Toronto,ON,M1E4E4,Canada,43.786061,-79.212348,West Hill,Scarborough
29 Glen Stewart Ave, Toronto,ON,M4E1P6,Canada,43.678355,-79.295885,The Beaches,East Toronto
364 The East Mall #243, Toronto,ON,M9B6C5,Canada,43.642465,-79.559589,Cloverdale,Etobicoke
364 The East Mall #243, Toronto,ON,M9B6C5,Canada,43.642465,-79.559589,Islington,Etobicoke
364 The East Mall #243, Toronto,ON,M9B6C5,Canada,43.642465,-79.559589,Martin Grove,Etobicoke
364 The East Mall #243, Toronto,ON,M9B6C5,Canada,43.642465,-79.559589,Princess Gardens,Etobicoke
364 The East Mall #243, Toronto,ON,M9B6C5,Canada,43.642465,-79.559589,West Deane Park,Etobicoke
309 Ranee Ave, Toronto,ON,M6A1N9,Canada,43.722361,-79.451974,Lawrence Heights,North York
309 Ranee Ave, Toronto,ON,M6A1N9,Canada,43.722361,-79.451974,Lawrence Manor,North York
2737 Keele St #402, Toronto,ON,M3M2E9,Canada,43.725799,-79.480604,Downsview Central,North York
403 Church St #2413, Toronto,ON,M4Y0C9,Canada,43.662103,-79.379236,Church and Wellesley,Downtown Toronto
76 Arjay Cres, Toronto,ON,M2L1C7,Canada,43.739075,-79.384916,Silver Hills,North York
76 Arjay Cres, Toronto,ON,M2L1C7,Canada,43.739075,-79.384916,York Mills,North York
147 Cameron Ave, Toronto,ON,M6M1R5,Canada,43.689775,-79.471368,Del Ray,York
